image_path,file_name,stem,extension,parent,view,numeric_tokens,size_kb,token_match_found
experiments/traqid_pretraining_v1/data/raw/traqid/front/20626.png,20626.png,20626,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20626,42.169921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20627.png,20627.png,20627,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20627,40.0888671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20628.png,20628.png,20628,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20628,36.0283203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20629.png,20629.png,20629,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20629,40.5712890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2063.png,2063.png,2063,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2063,18.7529296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20630.png,20630.png,20630,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20630,39.130859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20631.png,20631.png,20631,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20631,41.9013671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20632.png,20632.png,20632,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20632,36.2841796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20633.png,20633.png,20633,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20633,35.8974609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20634.png,20634.png,20634,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20634,37.583984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20635.png,20635.png,20635,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20635,33.58203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20636.png,20636.png,20636,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20636,34.650390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20637.png,20637.png,20637,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20637,36.0458984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20638.png,20638.png,20638,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20638,38.2978515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20639.png,20639.png,20639,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20639,41.4423828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2064.png,2064.png,2064,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2064,20.12109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20640.png,20640.png,20640,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20640,34.4404296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20641.png,20641.png,20641,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20641,33.615234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20642.png,20642.png,20642,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20642,33.36328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20643.png,20643.png,20643,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20643,37.876953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20644.png,20644.png,20644,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20644,44.447265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20645.png,20645.png,20645,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20645,49.5390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20646.png,20646.png,20646,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20646,47.001953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20647.png,20647.png,20647,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20647,45.21484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20648.png,20648.png,20648,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20648,43.1201171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20649.png,20649.png,20649,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20649,45.751953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2065.png,2065.png,2065,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2065,21.859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20650.png,20650.png,20650,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20650,39.423828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20651.png,20651.png,20651,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20651,44.1650390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20652.png,20652.png,20652,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20652,45.5439453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20653.png,20653.png,20653,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20653,37.748046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20654.png,20654.png,20654,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20654,38.0869140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20655.png,20655.png,20655,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20655,38.4091796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20656.png,20656.png,20656,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20656,38.78515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20657.png,20657.png,20657,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20657,35.923828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20658.png,20658.png,20658,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20658,39.978515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20659.png,20659.png,20659,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20659,41.3095703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2066.png,2066.png,2066,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2066,18.29296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20660.png,20660.png,20660,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20660,38.900390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20661.png,20661.png,20661,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20661,35.8681640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20662.png,20662.png,20662,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20662,37.314453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20663.png,20663.png,20663,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20663,41.1005859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20664.png,20664.png,20664,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20664,38.8740234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20665.png,20665.png,20665,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20665,40.7685546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20666.png,20666.png,20666,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20666,40.8134765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20667.png,20667.png,20667,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20667,40.8623046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20668.png,20668.png,20668,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20668,40.8876953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20669.png,20669.png,20669,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20669,40.9375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2067.png,2067.png,2067,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2067,20.56640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20670.png,20670.png,20670,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20670,40.890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20671.png,20671.png,20671,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20671,40.8330078125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20672.png,20672.png,20672,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20672,40.5439453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20673.png,20673.png,20673,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20673,40.1513671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20674.png,20674.png,20674,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20674,40.9970703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20675.png,20675.png,20675,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20675,41.09765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20676.png,20676.png,20676,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20676,40.8740234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20677.png,20677.png,20677,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20677,40.99609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20678.png,20678.png,20678,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20678,41.412109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20679.png,20679.png,20679,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20679,41.376953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2068.png,2068.png,2068,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2068,21.7578125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20680.png,20680.png,20680,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20680,38.1826171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20681.png,20681.png,20681,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20681,40.9287109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20682.png,20682.png,20682,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20682,40.990234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20683.png,20683.png,20683,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20683,41.388671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20684.png,20684.png,20684,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20684,41.416015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20685.png,20685.png,20685,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20685,41.49609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20686.png,20686.png,20686,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20686,41.087890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20687.png,20687.png,20687,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20687,41.1474609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20688.png,20688.png,20688,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20688,41.1552734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20689.png,20689.png,20689,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20689,41.083984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2069.png,2069.png,2069,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2069,25.111328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20690.png,20690.png,20690,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20690,41.068359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20691.png,20691.png,20691,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20691,41.984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20692.png,20692.png,20692,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20692,41.5791015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20693.png,20693.png,20693,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20693,41.38671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20694.png,20694.png,20694,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20694,41.357421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20695.png,20695.png,20695,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20695,40.2431640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20696.png,20696.png,20696,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20696,39.0107421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20697.png,20697.png,20697,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20697,41.654296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20698.png,20698.png,20698,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20698,40.189453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20699.png,20699.png,20699,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20699,38.6142578125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/207.png,207.png,207,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,207,30.1376953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2070.png,2070.png,2070,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2070,22.0322265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20700.png,20700.png,20700,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20700,38.587890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20701.png,20701.png,20701,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20701,38.7158203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20702.png,20702.png,20702,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20702,41.052734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20703.png,20703.png,20703,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20703,40.5693359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20704.png,20704.png,20704,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20704,41.3818359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20705.png,20705.png,20705,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20705,44.658203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20706.png,20706.png,20706,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20706,48.1689453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20707.png,20707.png,20707,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20707,49.62109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20708.png,20708.png,20708,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20708,57.521484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20709.png,20709.png,20709,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20709,53.6005859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2071.png,2071.png,2071,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2071,24.2763671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20710.png,20710.png,20710,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20710,53.513671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20711.png,20711.png,20711,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20711,56.1572265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20712.png,20712.png,20712,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20712,53.4169921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20713.png,20713.png,20713,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20713,50.7646484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20714.png,20714.png,20714,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20714,51.9248046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20715.png,20715.png,20715,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20715,45.74609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20716.png,20716.png,20716,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20716,49.1318359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20717.png,20717.png,20717,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20717,53.5390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20718.png,20718.png,20718,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20718,53.9912109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20719.png,20719.png,20719,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20719,52.5625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2072.png,2072.png,2072,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2072,27.64453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20720.png,20720.png,20720,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20720,51.716796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20721.png,20721.png,20721,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20721,51.9365234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20722.png,20722.png,20722,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20722,48.4365234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20723.png,20723.png,20723,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20723,44.5693359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20724.png,20724.png,20724,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20724,39.3203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20725.png,20725.png,20725,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20725,55.8134765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20726.png,20726.png,20726,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20726,54.685546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20727.png,20727.png,20727,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20727,59.98828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20728.png,20728.png,20728,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20728,64.919921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20729.png,20729.png,20729,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20729,56.5830078125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2073.png,2073.png,2073,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2073,32.755859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20730.png,20730.png,20730,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20730,61.962890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20731.png,20731.png,20731,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20731,66.58203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20732.png,20732.png,20732,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20732,31.6845703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20733.png,20733.png,20733,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20733,33.9462890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20734.png,20734.png,20734,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20734,41.5537109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20735.png,20735.png,20735,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20735,36.1123046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20736.png,20736.png,20736,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20736,38.8154296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20737.png,20737.png,20737,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20737,39.083984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20738.png,20738.png,20738,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20738,43.6708984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20739.png,20739.png,20739,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20739,38.9091796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2074.png,2074.png,2074,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2074,34.6728515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20740.png,20740.png,20740,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20740,37.017578125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20741.png,20741.png,20741,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20741,37.333984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20742.png,20742.png,20742,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20742,36.9365234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20743.png,20743.png,20743,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20743,31.076171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20744.png,20744.png,20744,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20744,41.0654296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20745.png,20745.png,20745,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20745,39.6103515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20746.png,20746.png,20746,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20746,36.9521484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20747.png,20747.png,20747,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20747,41.8173828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20748.png,20748.png,20748,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20748,40.3505859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20749.png,20749.png,20749,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20749,34.1171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2075.png,2075.png,2075,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2075,33.052734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20750.png,20750.png,20750,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20750,33.1044921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20751.png,20751.png,20751,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20751,35.5205078125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20752.png,20752.png,20752,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20752,37.0146484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20753.png,20753.png,20753,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20753,43.208984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20754.png,20754.png,20754,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20754,41.521484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20755.png,20755.png,20755,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20755,47.2509765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20756.png,20756.png,20756,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20756,36.185546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20757.png,20757.png,20757,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20757,35.173828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20758.png,20758.png,20758,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20758,40.607421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20759.png,20759.png,20759,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20759,45.9697265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2076.png,2076.png,2076,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2076,28.6689453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20760.png,20760.png,20760,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20760,40.880859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20761.png,20761.png,20761,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20761,39.173828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20762.png,20762.png,20762,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20762,35.43359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20763.png,20763.png,20763,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20763,36.900390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20764.png,20764.png,20764,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20764,38.59375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20765.png,20765.png,20765,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20765,41.2158203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20766.png,20766.png,20766,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20766,40.6083984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20767.png,20767.png,20767,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20767,43.1884765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20768.png,20768.png,20768,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20768,41.1865234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20769.png,20769.png,20769,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20769,46.8017578125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/2077.png,2077.png,2077,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,2077,29.46484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20770.png,20770.png,20770,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20770,44.439453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20771.png,20771.png,20771,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20771,36.474609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20772.png,20772.png,20772,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20772,36.3779296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20773.png,20773.png,20773,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20773,35.447265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20774.png,20774.png,20774,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20774,36.4990234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20775.png,20775.png,20775,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20775,36.3466796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/front/20776.png,20776.png,20776,.png,experiments/traqid_pretraining_v1/data/raw/traqid/front,front,20776,36.47265625,True
